,index,State,Area,Year,UnemploymentRate,Change,Region,LHS,HS,SC,BD,Pop_Est,Int_Mig_Rate,Dom_Mig_Rate,MedianIncome
21225,21225,NC,Alleghany County,2015,6.0,-0.9,South,19.0,32.3,30.1,18.6,10869.0,0.2,-0.3,
21226,21226,NC,Alleghany County,2016,5.5,-0.5,South,19.0,32.3,30.1,18.6,10945.0,0.2,9.9,
21227,21227,NC,Alleghany County,2017,5.2,-0.3,South,,,,,11031.0,0.4,11.0,
21228,21228,NC,Anson County,2007,7.3,,South,,,,,,,,
21229,21229,NC,Anson County,2008,8.8,1.5,South,,,,,,,,
21230,21230,NC,Anson County,2009,14.8,6.0,South,,,,,,,,
21231,21231,NC,Anson County,2010,14.1,-0.7,South,,,,,,,,
21232,21232,NC,Anson County,2011,12.3,-1.8,South,,,,,26517.0,0.1,-12.0,
21233,21233,NC,Anson County,2012,10.9,-1.4,South,19.6,41.1,29.8,9.5,26322.0,0.2,-6.9,
21234,21234,NC,Anson County,2013,9.5,-1.4,South,19.6,41.1,29.8,9.5,25975.0,0.1,-12.6,
21235,21235,NC,Anson County,2014,7.1,-2.4,South,19.6,41.1,29.8,9.5,25978.0,0.3,1.0,
21236,21236,NC,Anson County,2015,7.0,-0.1,South,19.6,41.1,29.8,9.5,25594.0,0.5,-12.6,
21237,21237,NC,Anson County,2016,5.8,-1.2,South,19.6,41.1,29.8,9.5,25119.0,0.5,-14.6,
21238,21238,NC,Anson County,2017,5.3,-0.5,South,,,,,24991.0,0.5,-3.9,
21239,21239,NC,Ashe County,2007,5.0,,South,,,,,,,,
21240,21240,NC,Ashe County,2008,6.7,1.7,South,,,,,,,,
21241,21241,NC,Ashe County,2009,12.0,5.3,South,,,,,,,,
21242,21242,NC,Ashe County,2010,11.8,-0.2,South,,,,,,,,
21243,21243,NC,Ashe County,2011,10.9,-0.9,South,,,,,27008.0,1.1,-6.4,
21244,21244,NC,Ashe County,2012,10.4,-0.5,South,16.7,31.5,32.3,19.5,26957.0,0.9,0.1,
21245,21245,NC,Ashe County,2013,9.2,-1.2,South,16.7,31.5,32.3,19.5,26889.0,0.5,-0.1,
21246,21246,NC,Ashe County,2014,6.9,-2.3,South,16.7,31.5,32.3,19.5,26838.0,0.6,1.9,
21247,21247,NC,Ashe County,2015,6.0,-0.9,South,16.7,31.5,32.3,19.5,26727.0,0.7,0.5,
21248,21248,NC,Ashe County,2016,4.8,-1.2,South,16.7,31.5,32.3,19.5,26754.0,0.8,4.6,
21249,21249,NC,Ashe County,2017,4.2,-0.6,South,,,,,26957.0,0.8,11.6,
21250,21250,NC,Avery County,2007,4.7,,South,,,,,,,,
21251,21251,NC,Avery County,2008,5.7,1.0,South,,,,,,,,
21252,21252,NC,Avery County,2009,9.2,3.5,South,,,,,,,,
21253,21253,NC,Avery County,2010,10.8,1.6,South,,,,,,,,
21254,21254,NC,Avery County,2011,11.1,0.3,South,,,,,17728.0,0.2,-0.9,
21255,21255,NC,Avery County,2012,10.6,-0.5,South,21.0,29.8,29.4,19.8,17575.0,0.5,-5.9,
21256,21256,NC,Avery County,2013,8.9,-1.7,South,21.0,29.8,29.4,19.8,17604.0,0.3,3.8,
21257,21257,NC,Avery County,2014,6.5,-2.4,South,21.0,29.8,29.4,19.8,17597.0,0.5,1.5,
21258,21258,NC,Avery County,2015,6.0,-0.5,South,21.0,29.8,29.4,19.8,17440.0,0.6,-5.9,
21259,21259,NC,Avery County,2016,5.0,-1.0,South,21.0,29.8,29.4,19.8,17500.0,0.9,5.2,
21260,21260,NC,Avery County,2017,4.4,-0.6,South,,,,,17536.0,0.9,4.3,
21261,21261,NC,Beaufort County,2007,5.6,,South,,,,,,,,
21262,21262,NC,Beaufort County,2008,7.1,1.5,South,,,,,,,,
21263,21263,NC,Beaufort County,2009,11.4,4.3,South,,,,,,,,
21264,21264,NC,Beaufort County,2010,11.7,0.3,South,,,,,,,,
21265,21265,NC,Beaufort County,2011,11.1,-0.6,South,,,,,47663.0,0.6,-2.9,
21266,21266,NC,Beaufort County,2012,10.6,-0.5,South,15.4,32.9,33.2,18.6,47436.0,0.0,-3.8,
21267,21267,NC,Beaufort County,2013,9.5,-1.1,South,15.4,32.9,33.2,18.6,47391.0,0.0,0.0,
21268,21268,NC,Beaufort County,2014,7.4,-2.1,South,15.4,32.9,33.2,18.6,47350.0,0.0,1.5,
21269,21269,NC,Beaufort County,2015,7.0,-0.4,South,15.4,32.9,33.2,18.6,47389.0,0.1,4.5,
21270,21270,NC,Beaufort County,2016,5.7,-1.3,South,15.4,32.9,33.2,18.6,47361.0,0.1,2.5,
21271,21271,NC,Beaufort County,2017,5.1,-0.6,South,,,,,47088.0,0.1,-2.9,
21272,21272,NC,Bertie County,2007,5.6,,South,,,,,,,,
21273,21273,NC,Bertie County,2008,7.6,2.0,South,,,,,,,,
21274,21274,NC,Bertie County,2009,10.9,3.3,South,,,,,,,,
21275,21275,NC,Bertie County,2010,11.8,0.9,South,,,,,,,,
21276,21276,NC,Bertie County,2011,12.1,0.3,South,,,,,20860.0,0.1,-15.7,
21277,21277,NC,Bertie County,2012,11.4,-0.7,South,25.2,38.1,25.2,11.5,20502.0,0.4,-16.6,
21278,21278,NC,Bertie County,2013,10.1,-1.3,South,25.2,38.1,25.2,11.5,20350.0,0.5,-4.2,
21279,21279,NC,Bertie County,2014,7.9,-2.2,South,25.2,38.1,25.2,11.5,20353.0,1.0,2.8,
21280,21280,NC,Bertie County,2015,7.0,-0.9,South,25.2,38.1,25.2,11.5,20188.0,1.2,-3.9,
21281,21281,NC,Bertie County,2016,6.6,-0.4,South,25.2,38.1,25.2,11.5,19449.0,1.4,-35.6,
21282,21282,NC,Bertie County,2017,6.1,-0.5,South,,,,,19224.0,1.4,-9.1,
21283,21283,NC,Bladen County,2007,6.2,,South,,,,,,,,
21284,21284,NC,Bladen County,2008,7.7,1.5,South,,,,,,,,
21285,21285,NC,Bladen County,2009,12.2,4.5,South,,,,,,,,
21286,21286,NC,Bladen County,2010,13.3,1.1,South,,,,,,,,
21287,21287,NC,Bladen County,2011,13.4,0.1,South,,,,,34920.0,1.6,-8.7,
21288,21288,NC,Bladen County,2012,12.7,-0.7,South,21.6,31.9,31.7,14.8,34866.0,0.7,-1.4,
21289,21289,NC,Bladen County,2013,11.5,-1.2,South,21.6,31.9,31.7,14.8,34704.0,0.6,-5.0,
21290,21290,NC,Bladen County,2014,9.4,-2.1,South,21.6,31.9,31.7,14.8,34462.0,0.8,-7.5,
21291,21291,NC,Bladen County,2015,8.0,-1.4,South,21.6,31.9,31.7,14.8,34211.0,1.1,-5.3,
21292,21292,NC,Bladen County,2016,6.9,-1.1,South,21.6,31.9,31.7,14.8,33796.0,1.1,-11.0,
21293,21293,NC,Bladen County,2017,6.0,-0.9,South,,,,,33478.0,1.1,-7.1,
21294,21294,NC,Brunswick County,2007,4.5,,South,,,,,,,,
21295,21295,NC,Brunswick County,2008,6.3,1.8,South,,,,,,,,
21296,21296,NC,Brunswick County,2009,10.7,4.4,South,,,,,,,,
21297,21297,NC,Brunswick County,2010,12.5,1.8,South,,,,,,,,
21298,21298,NC,Brunswick County,2011,12.2,-0.3,South,,,,,110237.0,0.1,19.1,
21299,21299,NC,Brunswick County,2012,11.2,-1.0,South,12.0,27.5,33.5,27.0,112081.0,0.2,17.6,
21300,21300,NC,Brunswick County,2013,9.8,-1.4,South,12.0,27.5,33.5,27.0,114999.0,-0.1,26.2,
21301,21301,NC,Brunswick County,2014,7.9,-1.9,South,12.0,27.5,33.5,27.0,118384.0,-0.1,30.2,
21302,21302,NC,Brunswick County,2015,7.0,-0.9,South,12.0,27.5,33.5,27.0,122297.0,0.0,33.7,
21303,21303,NC,Brunswick County,2016,6.5,-0.5,South,12.0,27.5,33.5,27.0,126353.0,0.0,35.8,
21304,21304,NC,Brunswick County,2017,5.7,-0.8,South,,,,,130897.0,0.0,38.7,
21305,21305,NC,Buncombe County,2007,3.5,,South,,,,,,,,
21306,21306,NC,Buncombe County,2008,4.7,1.2,South,,,,,,,,
21307,21307,NC,Buncombe County,2009,8.3,3.6,South,,,,,,,,
21308,21308,NC,Buncombe County,2010,8.6,0.3,South,,,,,,,,
21309,21309,NC,Buncombe County,2011,7.9,-0.7,South,,,,,241224.0,0.6,8.8,
21310,21310,NC,Buncombe County,2012,7.2,-0.7,South,10.0,24.5,28.9,36.6,243741.0,0.2,8.9,
21311,21311,NC,Buncombe County,2013,6.0,-1.2,South,10.0,24.5,28.9,36.6,246948.0,0.5,11.5,
21312,21312,NC,Buncombe County,2014,4.7,-1.3,South,10.0,24.5,28.9,36.6,249302.0,0.7,8.1,
21313,21313,NC,Buncombe County,2015,4.0,-0.7,South,10.0,24.5,28.9,36.6,252149.0,0.8,10.2,
21314,21314,NC,Buncombe County,2016,3.9,-0.1,South,10.0,24.5,28.9,36.6,255334.0,0.8,11.8,
21315,21315,NC,Buncombe County,2017,3.5,-0.4,South,,,,,257607.0,0.8,8.1,
21316,21316,NC,Burke County,2007,6.0,,South,,,,,,,,
21317,21317,NC,Burke County,2008,8.1,2.1,South,,,,,,,,
21318,21318,NC,Burke County,2009,14.1,6.0,South,,,,,,,,
21319,21319,NC,Burke County,2010,12.9,-1.2,South,,,,,,,,
21320,21320,NC,Burke County,2011,11.4,-1.5,South,,,,,90490.0,1.1,0.0,
21321,21321,NC,Burke County,2012,9.8,-1.6,South,20.4,30.0,32.7,16.9,89755.0,1.0,-8.0,
21322,21322,NC,Burke County,2013,8.3,-1.5,South,20.4,30.0,32.7,16.9,89141.0,0.6,-5.5,
21323,21323,NC,Burke County,2014,6.2,-2.1,South,20.4,30.0,32.7,16.9,88610.0,0.6,-5.0,
21324,21324,NC,Burke County,2015,6.0,-0.2,South,20.4,30.0,32.7,16.9,88644.0,0.8,1.4,
21325,21325,NC,Burke County,2016,4.9,-1.1,South,20.4,30.0,32.7,16.9,88802.0,0.9,2.2,
21326,21326,NC,Burke County,2017,4.3,-0.6,South,,,,,89293.0,0.9,6.0,
21327,21327,NC,Cabarrus County,2007,4.4,,South,,,,,,,,
21328,21328,NC,Cabarrus County,2008,5.7,1.3,South,,,,,,,,
21329,21329,NC,Cabarrus County,2009,11.0,5.3,South,,,,,,,,
21330,21330,NC,Cabarrus County,2010,11.5,0.5,South,,,,,,,,
21331,21331,NC,Cabarrus County,2011,10.4,-1.1,South,,,,,181228.0,1.0,8.6,
21332,21332,NC,Cabarrus County,2012,9.0,-1.4,South,11.1,26.3,34.1,28.6,184232.0,0.7,10.9,
21333,21333,NC,Cabarrus County,2013,7.6,-1.4,South,11.1,26.3,34.1,28.6,187160.0,0.7,10.9,
21334,21334,NC,Cabarrus County,2014,5.8,-1.8,South,11.1,26.3,34.1,28.6,191662.0,1.0,17.3,
21335,21335,NC,Cabarrus County,2015,5.0,-0.8,South,11.1,26.3,34.1,28.6,196315.0,1.1,18.6,
21336,21336,NC,Cabarrus County,2016,4.6,-0.4,South,11.1,26.3,34.1,28.6,201573.0,1.1,20.5,
21337,21337,NC,Cabarrus County,2017,4.2,-0.4,South,,,,,206872.0,1.1,20.0,
21338,21338,NC,Caldwell County,2007,7.1,,South,,,,,,,,
21339,21339,NC,Caldwell County,2008,7.7,0.6,South,,,,,,,,
21340,21340,NC,Caldwell County,2009,15.0,7.3,South,,,,,,,,
21341,21341,NC,Caldwell County,2010,14.8,-0.2,South,,,,,,,,
21342,21342,NC,Caldwell County,2011,13.2,-1.6,South,,,,,82446.0,0.2,-5.9,
21343,21343,NC,Caldwell County,2012,11.6,-1.6,South,22.4,31.8,31.9,13.8,82096.0,0.2,-4.1,
21344,21344,NC,Caldwell County,2013,9.6,-2.0,South,22.4,31.8,31.9,13.8,82041.0,0.5,1.4,
21345,21345,NC,Caldwell County,2014,7.3,-2.3,South,22.4,31.8,31.9,13.8,81681.0,0.7,-4.1,
21346,21346,NC,Caldwell County,2015,6.0,-1.3,South,22.4,31.8,31.9,13.8,81537.0,0.7,-0.2,
21347,21347,NC,Caldwell County,2016,5.2,-0.8,South,22.4,31.8,31.9,13.8,81787.0,0.8,3.9,
21348,21348,NC,Caldwell County,2017,4.5,-0.7,South,,,,,81981.0,0.8,3.4,
21349,21349,NC,Camden County,2007,4.0,,South,,,,,,,,
21350,21350,NC,Camden County,2008,5.4,1.4,South,,,,,,,,
21351,21351,NC,Camden County,2009,8.4,3.0,South,,,,,,,,
21352,21352,NC,Camden County,2010,8.4,0.0,South,,,,,,,,
21353,21353,NC,Camden County,2011,8.6,0.2,South,,,,,10023.0,1.1,-1.5,
21354,21354,NC,Camden County,2012,7.9,-0.7,South,16.8,23.4,39.5,20.4,10001.0,1.1,-3.7,
21355,21355,NC,Camden County,2013,7.1,-0.8,South,16.8,23.4,39.5,20.4,10112.0,1.8,9.1,
21356,21356,NC,Camden County,2014,6.1,-1.0,South,16.8,23.4,39.5,20.4,10276.0,1.7,10.6,
21357,21357,NC,Camden County,2015,6.0,-0.1,South,16.8,23.4,39.5,20.4,10289.0,1.8,-0.4,
21358,21358,NC,Camden County,2016,5.2,-0.8,South,16.8,23.4,39.5,20.4,10423.0,1.6,9.8,
21359,21359,NC,Camden County,2017,4.5,-0.7,South,,,,,10581.0,1.5,11.8,
21360,21360,NC,Carteret County,2007,4.0,,South,,,,,,,,
21361,21361,NC,Carteret County,2008,5.3,1.3,South,,,,,,,,
21362,21362,NC,Carteret County,2009,8.7,3.4,South,,,,,,,,
21363,21363,NC,Carteret County,2010,9.6,0.9,South,,,,,,,,
21364,21364,NC,Carteret County,2011,9.7,0.1,South,,,,,67426.0,0.9,11.5,
21365,21365,NC,Carteret County,2012,8.9,-0.8,South,10.0,26.6,37.4,25.9,67776.0,2.1,4.9,
21366,21366,NC,Carteret County,2013,7.8,-1.1,South,10.0,26.6,37.4,25.9,68386.0,1.1,10.0,
21367,21367,NC,Carteret County,2014,6.2,-1.6,South,10.0,26.6,37.4,25.9,68644.0,0.9,4.6,
21368,21368,NC,Carteret County,2015,6.0,-0.2,South,10.0,26.6,37.4,25.9,68729.0,1.3,2.9,
21369,21369,NC,Carteret County,2016,5.2,-0.8,South,10.0,26.6,37.4,25.9,68855.0,0.9,3.8,
21370,21370,NC,Carteret County,2017,4.5,-0.7,South,,,,,68881.0,0.6,3.7,
21371,21371,NC,Caswell County,2007,6.7,,South,,,,,,,,
21372,21372,NC,Caswell County,2008,8.0,1.3,South,,,,,,,,
21373,21373,NC,Caswell County,2009,12.5,4.5,South,,,,,,,,
21374,21374,NC,Caswell County,2010,13.2,0.7,South,,,,,,,,
21375,21375,NC,Caswell County,2011,11.8,-1.4,South,,,,,23478.0,0.3,-10.3,
21376,21376,NC,Caswell County,2012,10.6,-1.2,South,24.9,33.5,28.5,13.2,23051.0,0.6,-16.1,
21377,21377,NC,Caswell County,2013,9.0,-1.6,South,24.9,33.5,28.5,13.2,23096.0,0.6,4.8,
21378,21378,NC,Caswell County,2014,7.2,-1.8,South,24.9,33.5,28.5,13.2,22831.0,0.7,-10.7,
21379,21379,NC,Caswell County,2015,6.0,-1.2,South,24.9,33.5,28.5,13.2,22851.0,0.7,2.7,
21380,21380,NC,Caswell County,2016,5.4,-0.6,South,24.9,33.5,28.5,13.2,22742.0,0.8,-1.1,
21381,21381,NC,Caswell County,2017,4.9,-0.5,South,,,,,22646.0,0.8,-2.4,
21382,21382,NC,Catawba County,2007,5.5,,South,,,,,,,,
21383,21383,NC,Catawba County,2008,7.1,1.6,South,,,,,,,,
21384,21384,NC,Catawba County,2009,14.0,6.9,South,,,,,,,,
21385,21385,NC,Catawba County,2010,13.1,-0.9,South,,,,,,,,
21386,21386,NC,Catawba County,2011,11.7,-1.4,South,,,,,154561.0,0.7,-3.7,
21387,21387,NC,Catawba County,2012,10.1,-1.6,South,16.6,30.5,31.3,21.6,154815.0,1.1,-1.1,
21388,21388,NC,Catawba County,2013,8.5,-1.6,South,16.6,30.5,31.3,21.6,155140.0,1.5,-0.2,
21389,21389,NC,Catawba County,2014,6.4,-2.1,South,16.6,30.5,31.3,21.6,155342.0,1.6,-1.2,
21390,21390,NC,Catawba County,2015,6.0,-0.4,South,16.6,30.5,31.3,21.6,155805.0,1.9,0.7,
21391,21391,NC,Catawba County,2016,4.7,-1.3,South,16.6,30.5,31.3,21.6,156647.0,1.9,3.0,
21392,21392,NC,Catawba County,2017,4.2,-0.5,South,,,,,157974.0,1.9,6.1,
21393,21393,NC,Chatham County,2007,3.8,,South,,,,,,,,
21394,21394,NC,Chatham County,2008,4.9,1.1,South,,,,,,,,
21395,21395,NC,Chatham County,2009,7.9,3.0,South,,,,,,,,
21396,21396,NC,Chatham County,2010,8.6,0.7,South,,,,,,,,
21397,21397,NC,Chatham County,2011,8.1,-0.5,South,,,,,64159.0,0.7,3.1,
21398,21398,NC,Chatham County,2012,7.8,-0.3,South,13.1,21.7,26.3,38.8,64590.0,0.4,6.6,
21399,21399,NC,Chatham County,2013,6.3,-1.5,South,13.1,21.7,26.3,38.8,65314.0,0.2,11.5,
21400,21400,NC,Chatham County,2014,4.9,-1.4,South,13.1,21.7,26.3,38.8,66791.0,0.3,21.8,
21401,21401,NC,Chatham County,2015,5.0,0.1,South,13.1,21.7,26.3,38.8,68418.0,0.5,23.3,
21402,21402,NC,Chatham County,2016,4.2,-0.8,South,13.1,21.7,26.3,38.8,69824.0,0.6,19.9,
21403,21403,NC,Chatham County,2017,3.9,-0.3,South,,,,,71472.0,0.5,23.9,
21404,21404,NC,Cherokee County,2007,6.2,,South,,,,,,,,
21405,21405,NC,Cherokee County,2008,9.1,2.9,South,,,,,,,,
21406,21406,NC,Cherokee County,2009,15.3,6.2,South,,,,,,,,
21407,21407,NC,Cherokee County,2010,12.9,-2.4,South,,,,,,,,
21408,21408,NC,Cherokee County,2011,11.8,-1.1,South,,,,,27177.0,0.3,-5.2,
21409,21409,NC,Cherokee County,2012,11.0,-0.8,South,15.8,33.8,31.2,19.2,27032.0,0.0,0.2,
21410,21410,NC,Cherokee County,2013,9.2,-1.8,South,15.8,33.8,31.2,19.2,27122.0,0.0,8.8,
21411,21411,NC,Cherokee County,2014,7.1,-2.1,South,15.8,33.8,31.2,19.2,27093.0,0.1,4.6,
21412,21412,NC,Cherokee County,2015,7.0,-0.1,South,15.8,33.8,31.2,19.2,27132.0,0.1,7.6,
21413,21413,NC,Cherokee County,2016,5.7,-1.3,South,15.8,33.8,31.2,19.2,27883.0,0.1,30.6,
21414,21414,NC,Cherokee County,2017,5.1,-0.6,South,,,,,28087.0,0.1,10.4,
21415,21415,NC,Chowan County,2007,6.1,,South,,,,,,,,
21416,21416,NC,Chowan County,2008,8.6,2.5,South,,,,,,,,
21417,21417,NC,Chowan County,2009,11.8,3.2,South,,,,,,,,
21418,21418,NC,Chowan County,2010,12.0,0.2,South,,,,,,,,
21419,21419,NC,Chowan County,2011,12.2,0.2,South,,,,,14821.0,1.8,7.7,
21420,21420,NC,Chowan County,2012,10.9,-1.3,South,15.8,34.3,29.8,20.1,14712.0,1.4,-8.9,
21421,21421,NC,Chowan County,2013,9.8,-1.1,South,15.8,34.3,29.8,20.1,14689.0,0.3,-0.6,
21422,21422,NC,Chowan County,2014,7.9,-1.9,South,15.8,34.3,29.8,20.1,14534.0,0.2,-7.7,
21423,21423,NC,Chowan County,2015,7.0,-0.9,South,15.8,34.3,29.8,20.1,14284.0,0.3,-16.4,
21424,21424,NC,Chowan County,2016,6.4,-0.6,South,15.8,34.3,29.8,20.1,14240.0,0.4,0.1,
21425,21425,NC,Chowan County,2017,5.5,-0.9,South,,,,,14105.0,0.4,-6.5,
21426,21426,NC,Clay County,2007,4.0,,South,,,,,,,,
21427,21427,NC,Clay County,2008,6.4,2.4,South,,,,,,,,
21428,21428,NC,Clay County,2009,11.7,5.3,South,,,,,,,,
21429,21429,NC,Clay County,2010,12.5,0.8,South,,,,,,,,
21430,21430,NC,Clay County,2011,11.5,-1.0,South,,,,,10690.0,0.4,11.0,
21431,21431,NC,Clay County,2012,10.4,-1.1,South,12.0,32.6,34.4,21.0,10662.0,0.2,2.7,
21432,21432,NC,Clay County,2013,8.8,-1.6,South,12.0,32.6,34.4,21.0,10612.0,0.4,1.1,
21433,21433,NC,Clay County,2014,6.6,-2.2,South,12.0,32.6,34.4,21.0,10593.0,0.8,4.3,
21434,21434,NC,Clay County,2015,6.0,-0.6,South,12.0,32.6,34.4,21.0,10668.0,0.8,12.1,
21435,21435,NC,Clay County,2016,5.5,-0.5,South,12.0,32.6,34.4,21.0,10819.0,1.0,16.8,
21436,21436,NC,Clay County,2017,5.0,-0.5,South,,,,,11074.0,1.0,27.8,
21437,21437,NC,Cleveland County,2007,6.0,,South,,,,,,,,
21438,21438,NC,Cleveland County,2008,8.2,2.2,South,,,,,,,,
21439,21439,NC,Cleveland County,2009,15.1,6.9,South,,,,,,,,
21440,21440,NC,Cleveland County,2010,14.8,-0.3,South,,,,,,,,
21441,21441,NC,Cleveland County,2011,12.4,-2.4,South,,,,,97435.0,0.3,-5.7,
21442,21442,NC,Cleveland County,2012,11.0,-1.4,South,16.5,34.7,32.5,16.3,97314.0,0.5,-1.3,
21443,21443,NC,Cleveland County,2013,9.5,-1.5,South,16.5,34.7,32.5,16.3,96874.0,0.4,-4.4,
21444,21444,NC,Cleveland County,2014,7.3,-2.2,South,16.5,34.7,32.5,16.3,97012.0,0.6,1.9,
21445,21445,NC,Cleveland County,2015,6.0,-1.3,South,16.5,34.7,32.5,16.3,96868.0,0.7,-0.2,
21446,21446,NC,Cleveland County,2016,5.5,-0.5,South,16.5,34.7,32.5,16.3,97102.0,0.7,3.4,
21447,21447,NC,Cleveland County,2017,4.7,-0.8,South,,,,,97334.0,0.8,3.3,
21448,21448,NC,Columbus County,2007,5.4,,South,,,,,,,,
21449,21449,NC,Columbus County,2008,7.7,2.3,South,,,,,,,,
21450,21450,NC,Columbus County,2009,12.9,5.2,South,,,,,,,,
21451,21451,NC,Columbus County,2010,13.4,0.5,South,,,,,,,,
21452,21452,NC,Columbus County,2011,13.4,0.0,South,,,,,57693.0,0.3,-4.7,
21453,21453,NC,Columbus County,2012,12.3,-1.1,South,19.3,32.7,36.0,12.0,57534.0,0.3,-4.1,
21454,21454,NC,Columbus County,2013,10.3,-2.0,South,19.3,32.7,36.0,12.0,57088.0,0.3,-6.1,
21455,21455,NC,Columbus County,2014,8.5,-1.8,South,19.3,32.7,36.0,12.0,56902.0,0.3,-1.5,
21456,21456,NC,Columbus County,2015,8.0,-0.5,South,19.3,32.7,36.0,12.0,56686.0,0.4,-2.7,
21457,21457,NC,Columbus County,2016,6.4,-1.6,South,19.3,32.7,36.0,12.0,56335.0,0.4,-5.3,
21458,21458,NC,Columbus County,2017,5.6,-0.8,South,,,,,55936.0,0.4,-5.1,
21459,21459,NC,Craven County,2007,4.3,,South,,,,,,,,
21460,21460,NC,Craven County,2008,5.9,1.6,South,,,,,,,,
21461,21461,NC,Craven County,2009,10.4,4.5,South,,,,,,,,
21462,21462,NC,Craven County,2010,10.7,0.3,South,,,,,,,,
21463,21463,NC,Craven County,2011,10.6,-0.1,South,,,,,104873.0,1.9,-2.1,
21464,21464,NC,Craven County,2012,9.5,-1.1,South,12.7,26.9,38.0,22.5,105331.0,6.5,-8.4,
21465,21465,NC,Craven County,2013,8.7,-0.8,South,12.7,26.9,38.0,22.5,104310.0,3.9,-18.9,
21466,21466,NC,Craven County,2014,6.9,-1.8,South,12.7,26.9,38.0,22.5,104111.0,3.0,-9.8,
21467,21467,NC,Craven County,2015,6.0,-0.9,South,12.7,26.9,38.0,22.5,103015.0,4.5,-19.2,
21468,21468,NC,Craven County,2016,5.2,-0.8,South,12.7,26.9,38.0,22.5,102857.0,2.9,-7.5,
21469,21469,NC,Craven County,2017,4.7,-0.5,South,,,,,102578.0,1.5,-7.7,
21470,21470,NC,Cumberland County,2007,5.3,,South,,,,,,,,
21471,21471,NC,Cumberland County,2008,6.1,0.8,South,,,,,,,,
21472,21472,NC,Cumberland County,2009,8.9,2.8,South,,,,,,,,
21473,21473,NC,Cumberland County,2010,10.1,1.2,South,,,,,,,,
21474,21474,NC,Cumberland County,2011,10.5,0.4,South,,,,,330877.0,2.0,-1.9,
21475,21475,NC,Cumberland County,2012,10.5,0.0,South,9.7,25.7,40.4,24.1,330224.0,8.8,-21.4,
21476,21476,NC,Cumberland County,2013,9.7,-0.8,South,9.7,25.7,40.4,24.1,333273.0,5.3,-5.5,
21477,21477,NC,Cumberland County,2014,8.1,-1.6,South,9.7,25.7,40.4,24.1,332721.0,4.5,-17.0,
21478,21478,NC,Cumberland County,2015,7.0,-1.1,South,9.7,25.7,40.4,24.1,331752.0,5.8,-18.0,
21479,21479,NC,Cumberland County,2016,6.4,-0.6,South,9.7,25.7,40.4,24.1,333538.0,3.8,-7.1,
21480,21480,NC,Cumberland County,2017,5.8,-0.6,South,,,,,332546.0,2.3,-13.6,
21481,21481,NC,Currituck County,2007,3.2,,South,,,,,,,,
21482,21482,NC,Currituck County,2008,4.3,1.1,South,,,,,,,,
21483,21483,NC,Currituck County,2009,6.9,2.6,South,,,,,,,,
21484,21484,NC,Currituck County,2010,8.9,2.0,South,,,,,,,,
21485,21485,NC,Currituck County,2011,9.1,0.2,South,,,,,23904.0,0.0,9.0,
21486,21486,NC,Currituck County,2012,8.5,-0.6,South,12.8,29.0,36.3,21.9,24034.0,-0.1,5.5,
21487,21487,NC,Currituck County,2013,7.9,-0.6,South,12.8,29.0,36.3,21.9,24268.0,0.0,9.2,
21488,21488,NC,Currituck County,2014,6.3,-1.6,South,12.8,29.0,36.3,21.9,24839.0,0.0,21.4,
21489,21489,NC,Currituck County,2015,6.0,-0.3,South,12.8,29.0,36.3,21.9,25135.0,0.1,10.4,
21490,21490,NC,Currituck County,2016,5.1,-0.9,South,12.8,29.0,36.3,21.9,25664.0,0.1,19.0,
21491,21491,NC,Currituck County,2017,4.5,-0.6,South,,,,,26331.0,0.1,23.9,
21492,21492,NC,Dare County,2007,4.9,,South,,,,,,,,
21493,21493,NC,Dare County,2008,6.3,1.4,South,,,,,,,,
21494,21494,NC,Dare County,2009,10.1,3.8,South,,,,,,,,
21495,21495,NC,Dare County,2010,12.1,2.0,South,,,,,,,,
21496,21496,NC,Dare County,2011,13.0,0.9,South,,,,,34178.0,-0.1,4.1,
21497,21497,NC,Dare County,2012,12.4,-0.6,South,7.5,24.6,38.9,29.0,34426.0,0.4,4.5,
21498,21498,NC,Dare County,2013,11.0,-1.4,South,7.5,24.6,38.9,29.0,34852.0,0.1,9.8,
21499,21499,NC,Dare County,2014,8.4,-2.6,South,7.5,24.6,38.9,29.0,34907.0,0.0,0.4,
21500,21500,NC,Dare County,2015,8.0,-0.4,South,7.5,24.6,38.9,29.0,35441.0,0.2,13.0,
21501,21501,NC,Dare County,2016,6.8,-1.2,South,7.5,24.6,38.9,29.0,35760.0,0.3,9.1,
21502,21502,NC,Dare County,2017,6.0,-0.8,South,,,,,36099.0,0.3,9.9,
21503,21503,NC,Davidson County,2007,5.6,,South,,,,,,,,
21504,21504,NC,Davidson County,2008,7.1,1.5,South,,,,,,,,
21505,21505,NC,Davidson County,2009,12.8,5.7,South,,,,,,,,
21506,21506,NC,Davidson County,2010,12.3,-0.5,South,,,,,,,,
21507,21507,NC,Davidson County,2011,11.0,-1.3,South,,,,,162972.0,0.4,-0.5,
21508,21508,NC,Davidson County,2012,9.7,-1.3,South,17.6,33.5,30.7,18.2,163112.0,0.4,-0.3,
21509,21509,NC,Davidson County,2013,8.2,-1.5,South,17.6,33.5,30.7,18.2,163398.0,0.3,1.9,
21510,21510,NC,Davidson County,2014,6.3,-1.9,South,17.6,33.5,30.7,18.2,163530.0,0.3,0.3,
